(0.0,[6.666666507720947,7.416666507720947,7.620689868927002,6.103448390960693,5.592592716217041,6.413793087005615,6.77419376373291,7.333333492279053,7.857142925262451,6.7727274894714355,7.518518447875977,7.230769157409668,7.117647171020508,6.724999904632568,6.709677219390869])
(3.0,[6.413793087005615,6.77419376373291,7.333333492279053,7.857142925262451,6.7727274894714355,7.518518447875977,7.230769157409668,7.117647171020508,6.724999904632568,6.709677219390869,8.52173900604248,7.769230842590332,6.846153736114502,7.655172348022461,8.615385055541992])
(4.0,[7.518518447875977,7.230769157409668,7.117647171020508,6.724999904632568,6.709677219390869,8.52173900604248,7.769230842590332,6.846153736114502,7.655172348022461,8.615385055541992,38.33333206176758,44.83333206176758,39.227272033691406,33.96154022216797,41.41666793823242])
(4.0,[8.52173900604248,7.769230842590332,6.846153736114502,7.655172348022461,8.615385055541992,38.33333206176758,44.83333206176758,39.227272033691406,33.96154022216797,41.41666793823242,45.826087951660156,47.6363639831543,48.78947448730469,47.5,46.125])
(4.0,[38.33333206176758,44.83333206176758,39.227272033691406,33.96154022216797,41.41666793823242,45.826087951660156,47.6363639831543,48.78947448730469,47.5,46.125,47.45454406738281,45.30769348144531,42.52631759643555,42.64706039428711,43.75])
(4.0,[45.826087951660156,47.6363639831543,48.78947448730469,47.5,46.125,47.45454406738281,45.30769348144531,42.52631759643555,42.64706039428711,43.75,46.51852035522461,45.35714340209961,44.88571548461914,44.76315689086914,44.71875])
(1.0,[47.45454406738281,45.30769348144531,42.52631759643555,42.64706039428711,43.75,46.51852035522461,45.35714340209961,44.88571548461914,44.76315689086914,44.71875,45.774192810058594,44.02564239501953,45.380950927734375,44.7931022644043,47.30555725097656])
(0.0,[46.51852035522461,45.35714340209961,44.88571548461914,44.76315689086914,44.71875,45.774192810058594,44.02564239501953,45.380950927734375,44.7931022644043,47.30555725097656,13.90625,9.321428298950195,12.09375,16.038461685180664,15.5])
(0.0,[45.774192810058594,44.02564239501953,45.380950927734375,44.7931022644043,47.30555725097656,13.90625,9.321428298950195,12.09375,16.038461685180664,15.5,7.42307710647583,6.07692289352417,6.5789475440979,5.57692289352417,6.519999980926514])
(0.0,[13.90625,9.321428298950195,12.09375,16.038461685180664,15.5,7.42307710647583,6.07692289352417,6.5789475440979,5.57692289352417,6.519999980926514,7.346153736114502,7.166666507720947,7.486486434936523,6.090909004211426,6.384615421295166])
(0.0,[7.42307710647583,6.07692289352417,6.5789475440979,5.57692289352417,6.519999980926514,7.346153736114502,7.166666507720947,7.486486434936523,6.090909004211426,6.384615421295166,7.171428680419922,6.756756782531738,7.239999771118164,8.15625,7.060606002807617])
(4.0,[7.346153736114502,7.166666507720947,7.486486434936523,6.090909004211426,6.384615421295166,7.171428680419922,6.756756782531738,7.239999771118164,8.15625,7.060606002807617,7.657142639160156,6.333333492279053,7.239999771118164,7.709677219390869,5.05555534362793])
(4.0,[7.171428680419922,6.756756782531738,7.239999771118164,8.15625,7.060606002807617,7.657142639160156,6.333333492279053,7.239999771118164,7.709677219390869,5.05555534362793,39.48147964477539,38.25,41.89285659790039,37.64516067504883,36.599998474121094])
(4.0,[7.657142639160156,6.333333492279053,7.239999771118164,7.709677219390869,5.05555534362793,39.48147964477539,38.25,41.89285659790039,37.64516067504883,36.599998474121094,44.235294342041016,47.735294342041016,43.79999923706055,43.41379165649414,45.703704833984375])
(4.0,[39.48147964477539,38.25,41.89285659790039,37.64516067504883,36.599998474121094,44.235294342041016,47.735294342041016,43.79999923706055,43.41379165649414,45.703704833984375,47.85714340209961,43.032257080078125,45.41666793823242,46.216217041015625,45.53571319580078])
(4.0,[44.235294342041016,47.735294342041016,43.79999923706055,43.41379165649414,45.703704833984375,47.85714340209961,43.032257080078125,45.41666793823242,46.216217041015625,45.53571319580078,46.08108139038086,46.03845977783203,46.14285659790039,45.04166793823242,45.39130401611328])
(1.0,[47.85714340209961,43.032257080078125,45.41666793823242,46.216217041015625,45.53571319580078,46.08108139038086,46.03845977783203,46.14285659790039,45.04166793823242,45.39130401611328,44.32143020629883,43.65625,45.53488540649414,44.233333587646484,46.40625])
(0.0,[46.08108139038086,46.03845977783203,46.14285659790039,45.04166793823242,45.39130401611328,44.32143020629883,43.65625,45.53488540649414,44.233333587646484,46.40625,9.371428489685059,13.230769157409668,12.862069129943848,15.142857551574707,16.034482955932617])
0.6923076923076923
(4.0,[7.599999904632568,7.357142925262451,8.181818008422852,7.058823585510254,5.0,5.647058963775635,7.9285712242126465,6.5,7.916666507720947,8.117647171020508,7.0,12.625,14.88888931274414,19.299999237060547,23.0])
(4.0,[5.647058963775635,7.9285712242126465,6.5,7.916666507720947,8.117647171020508,7.0,12.625,14.88888931274414,19.299999237060547,23.0,48.3125,45.0,48.0,46.400001525878906,42.47058868408203])
(4.0,[7.0,12.625,14.88888931274414,19.299999237060547,23.0,48.3125,45.0,48.0,46.400001525878906,42.47058868408203,46.21428680419922,45.70833206176758,44.709678649902344,44.69565200805664,45.71428680419922])
(4.0,[48.3125,45.0,48.0,46.400001525878906,42.47058868408203,46.21428680419922,45.70833206176758,44.709678649902344,44.69565200805664,45.71428680419922,46.318180084228516,48.20000076293945,46.0,45.599998474121094,44.29999923706055])
(4.0,[46.21428680419922,45.70833206176758,44.709678649902344,44.69565200805664,45.71428680419922,46.318180084228516,48.20000076293945,46.0,45.599998474121094,44.29999923706055,45.0,44.54166793823242,42.91666793823242,47.0,44.599998474121094])
(4.0,[46.318180084228516,48.20000076293945,46.0,45.599998474121094,44.29999923706055,45.0,44.54166793823242,42.91666793823242,47.0,44.599998474121094,43.9375,45.36666488647461,44.46154022216797,45.021278381347656,45.769229888916016])
(1.0,[45.0,44.54166793823242,42.91666793823242,47.0,44.599998474121094,43.9375,45.36666488647461,44.46154022216797,45.021278381347656,45.769229888916016,47.117645263671875,45.15151596069336,47.9523811340332,43.85185241699219,47.90625])
(0.0,[43.9375,45.36666488647461,44.46154022216797,45.021278381347656,45.769229888916016,47.117645263671875,45.15151596069336,47.9523811340332,43.85185241699219,47.90625,12.903225898742676,14.962963104248047,15.473684310913086,11.892857551574707,10.236842155456543])
(0.0,[47.117645263671875,45.15151596069336,47.9523811340332,43.85185241699219,47.90625,12.903225898742676,14.962963104248047,15.473684310913086,11.892857551574707,10.236842155456543,8.0,6.023809432983398,6.833333492279053,7.0,6.333333492279053])
(0.0,[12.903225898742676,14.962963104248047,15.473684310913086,11.892857551574707,10.236842155456543,8.0,6.023809432983398,6.833333492279053,7.0,6.333333492279053,6.307692527770996,7.047618865966797,6.793103218078613,5.862069129943848,6.961538314819336])
(0.0,[8.0,6.023809432983398,6.833333492279053,7.0,6.333333492279053,6.307692527770996,7.047618865966797,6.793103218078613,5.862069129943848,6.961538314819336,6.785714149475098,6.696969509124756,6.1724138259887695,8.057143211364746,6.892857074737549])
(3.0,[6.307692527770996,7.047618865966797,6.793103218078613,5.862069129943848,6.961538314819336,6.785714149475098,6.696969509124756,6.1724138259887695,8.057143211364746,6.892857074737549,6.4347825050354,7.8214287757873535,7.612903118133545,7.481481552124023,6.441176414489746])
(4.0,[6.785714149475098,6.696969509124756,6.1724138259887695,8.057143211364746,6.892857074737549,6.4347825050354,7.8214287757873535,7.612903118133545,7.481481552124023,6.441176414489746,36.5,41.774192810058594,38.09090805053711,39.20000076293945,45.0])
(4.0,[6.4347825050354,7.8214287757873535,7.612903118133545,7.481481552124023,6.441176414489746,36.5,41.774192810058594,38.09090805053711,39.20000076293945,45.0,44.70588302612305,46.77777862548828,43.880001068115234,48.125,45.10344696044922])
(4.0,[36.5,41.774192810058594,38.09090805053711,39.20000076293945,45.0,44.70588302612305,46.77777862548828,43.880001068115234,48.125,45.10344696044922,45.75,45.371429443359375,43.82352828979492,44.28571319580078,48.13793182373047])
(4.0,[44.70588302612305,46.77777862548828,43.880001068115234,48.125,45.10344696044922,45.75,45.371429443359375,43.82352828979492,44.28571319580078,48.13793182373047,45.864864349365234,44.96875,44.67647171020508,43.769229888916016,46.86206817626953])
(1.0,[45.75,45.371429443359375,43.82352828979492,44.28571319580078,48.13793182373047,45.864864349365234,44.96875,44.67647171020508,43.769229888916016,46.86206817626953,45.20000076293945,44.153846740722656,45.153846740722656,44.297298431396484,44.766666412353516])
(0.0,[45.864864349365234,44.96875,44.67647171020508,43.769229888916016,46.86206817626953,45.20000076293945,44.153846740722656,45.153846740722656,44.297298431396484,44.766666412353516,12.0,11.041666984558105,16.25,15.777777671813965,9.608695983886719])
(0.0,[45.20000076293945,44.153846740722656,45.153846740722656,44.297298431396484,44.766666412353516,12.0,11.041666984558105,16.25,15.777777671813965,9.608695983886719,7.607142925262451,6.5714287757873535,8.75,6.8275861740112305,7.043478488922119])
(0.0,[12.0,11.041666984558105,16.25,15.777777671813965,9.608695983886719,7.607142925262451,6.5714287757873535,8.75,6.8275861740112305,7.043478488922119,6.08695650100708,6.0,6.71875,6.904761791229248,6.892857074737549])
(0.0,[7.607142925262451,6.5714287757873535,8.75,6.8275861740112305,7.043478488922119,6.08695650100708,6.0,6.71875,6.904761791229248,6.892857074737549,6.814815044403076,7.8125,7.756097793579102,6.939393997192383,5.916666507720947])
(3.0,[6.08695650100708,6.0,6.71875,6.904761791229248,6.892857074737549,6.814815044403076,7.8125,7.756097793579102,6.939393997192383,5.916666507720947,7.851851940155029,5.722222328186035,6.54054069519043,7.363636493682861,8.258064270019531])
(4.0,[6.814815044403076,7.8125,7.756097793579102,6.939393997192383,5.916666507720947,7.851851940155029,5.722222328186035,6.54054069519043,7.363636493682861,8.258064270019531,41.3870964050293,38.43333435058594,38.74418640136719,39.0,44.48147964477539])
(4.0,[7.851851940155029,5.722222328186035,6.54054069519043,7.363636493682861,8.258064270019531,41.3870964050293,38.43333435058594,38.74418640136719,39.0,44.48147964477539,43.4054069519043,47.0512809753418,47.51852035522461,49.33333206176758,43.407405853271484])
(4.0,[41.3870964050293,38.43333435058594,38.74418640136719,39.0,44.48147964477539,43.4054069519043,47.0512809753418,47.51852035522461,49.33333206176758,43.407405853271484,43.86666488647461,43.727272033691406,46.78125,45.724998474121094,45.44444274902344])
(4.0,[43.4054069519043,47.0512809753418,47.51852035522461,49.33333206176758,43.407405853271484,43.86666488647461,43.727272033691406,46.78125,45.724998474121094,45.44444274902344,45.57575607299805,44.41666793823242,44.32258224487305,45.42856979370117,44.02857208251953])
(1.0,[43.86666488647461,43.727272033691406,46.78125,45.724998474121094,45.44444274902344,45.57575607299805,44.41666793823242,44.32258224487305,45.42856979370117,44.02857208251953,48.96154022216797,45.870967864990234,46.5,47.47618865966797,43.70833206176758])
(0.0,[45.57575607299805,44.41666793823242,44.32258224487305,45.42856979370117,44.02857208251953,48.96154022216797,45.870967864990234,46.5,47.47618865966797,43.70833206176758,13.600000381469727,11.541666984558105,17.30434799194336,16.136363983154297,14.878787994384766])
0.6923076923076923
